hybrid_id	left_method_id	right_method_id	rrf_constant	evaluation_k	eligible_query_count	known_item_recall	ranking_ids_sha256	weights_selected	production_selected	hybrid_selected	fusion_weights_selected	historical_relation	semantic_relation	probability	status	limitation
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	60	1	6	1	d391ac717bf84d8956849fa7bd750977fc4eecfac01736fe09b7e2ef2aaf49ab	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	60	10	6	1	d391ac717bf84d8956849fa7bd750977fc4eecfac01736fe09b7e2ef2aaf49ab	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	60	20	6	1	d391ac717bf84d8956849fa7bd750977fc4eecfac01736fe09b7e2ef2aaf49ab	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	60	5	6	1	d391ac717bf84d8956849fa7bd750977fc4eecfac01736fe09b7e2ef2aaf49ab	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	10	1	6	1	5bb057a11008cb1874b62532b9597c152872a53b23ba618df8e8dc6e337758b0	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	10	10	6	1	5bb057a11008cb1874b62532b9597c152872a53b23ba618df8e8dc6e337758b0	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	10	20	6	1	5bb057a11008cb1874b62532b9597c152872a53b23ba618df8e8dc6e337758b0	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	10	5	6	1	5bb057a11008cb1874b62532b9597c152872a53b23ba618df8e8dc6e337758b0	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	100	1	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	100	10	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	100	20	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	100	5	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	60	1	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	60	10	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	60	20	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-TITLE	60	5	6	1	91c51671522351e45baffd29df576f244a2f8da9e7465476217a1c323110e71e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	10	1	6	1	553e54638f9c9a7f5c990c54686503c2629ad2fa314ad5f5f81b2470f6b0a941	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	10	10	6	1	553e54638f9c9a7f5c990c54686503c2629ad2fa314ad5f5f81b2470f6b0a941	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	10	20	6	1	553e54638f9c9a7f5c990c54686503c2629ad2fa314ad5f5f81b2470f6b0a941	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	10	5	6	1	553e54638f9c9a7f5c990c54686503c2629ad2fa314ad5f5f81b2470f6b0a941	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	100	1	6	1	e08c69bb2e6f1fb983a813d7810e3122ae4a597e6c99db4b240099ae503225eb	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	100	10	6	1	e08c69bb2e6f1fb983a813d7810e3122ae4a597e6c99db4b240099ae503225eb	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	100	20	6	1	e08c69bb2e6f1fb983a813d7810e3122ae4a597e6c99db4b240099ae503225eb	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	100	5	6	1	e08c69bb2e6f1fb983a813d7810e3122ae4a597e6c99db4b240099ae503225eb	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	60	1	6	1	a814622e3ac6549dad4b7d51696862d8b3beb341a78e6b8dc12717bc9414cbc4	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	60	10	6	1	a814622e3ac6549dad4b7d51696862d8b3beb341a78e6b8dc12717bc9414cbc4	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	60	20	6	1	a814622e3ac6549dad4b7d51696862d8b3beb341a78e6b8dc12717bc9414cbc4	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-TITLE	60	5	6	1	a814622e3ac6549dad4b7d51696862d8b3beb341a78e6b8dc12717bc9414cbc4	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
